USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009954241	CCMSLIB00009954241	0.84	6	Suspect related to Massbank:EQ331604 Linoleic acid|(9Z,12Z)-octadeca-9,12-dienoic acid (predicted molecular formula: C21H36O4) with delta m/z 72.021 (putative explanation: unspecified|Dihydroxy methylglyoxal adduct|Gly->Glu substitution|carboxyethyl|methylglyoxal-derived carboxyethyllysine; atomic difference: 1C,2H,3N,1O|3C,4H,2O|3C,4H,2O|3C,4H,2O|3C,4H,2O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009995721	CCMSLIB00009995721	0.84	6	Suspect related to Spectral Match to Monoelaidin from NIST14 (predicted molecular formula: C22H42O4) with delta m/z 14.016 (putative explanation: Asn->Gln substitution|Asp->Glu substitution|Gly->Ala substitution|Methylation|Ser->Thr substitution|Val->Leu/Ile substitution|chain elongation; atomic difference: 1C,2H|1C,2H|1C,2H|1C,2H|1C,2H|1C,2H|1C,2H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009998122	CCMSLIB00009998122	0.83	6	Suspect related to Spectral Match to Pinolenic acid from NIST14 (predicted molecular formula: C22H40O3) with delta m/z 74.073 (putative explanation: unspecified|unspecified; atomic difference: 2C,8H,3N|4C,10H,1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010004514	CCMSLIB00010004514	0.83	6	Suspect related to cis-8,11,14-Eicosatrienoic acid (predicted molecular formula: C22H40O3) with delta m/z 46.042 (putative explanation: unspecified|unspecified; atomic difference: 2C,6H,1O|4H,3N)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009990297	CCMSLIB00009990297	0.83	6	Suspect related to Spectral Match to 9Z,11E,13E-Octadecatrienoic acid ethyl ester from NIST14 (predicted molecular formula: C22H40O3) with delta m/z 46.042 (putative explanation: unspecified|unspecified; atomic difference: 2C,6H,1O|4H,3N)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009973200	CCMSLIB00009973200	0.83	7	Suspect related to NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585] (predicted molecular formula: C21H40O6) with delta m/z 74.035 (putative explanation: unspecified|unspecified; atomic difference: 1C,4H,3N,1O|3C,6H,2O)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009941304	CCMSLIB00009941304	0.82	6	Suspect related to 9Z,11E,13E-Octadecatrienoic acid methyl ester (predicted molecular formula: C17H32N6O2) with delta m/z 60.021 (putative explanation: unspecified|unspecified; atomic difference: 2C,4H,2O|2H,3N,1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009932193	CCMSLIB00009932193	0.8	6	Suspect related to 15-Oxo-11Z,13E-eicosadienoic acid (predicted molecular formula: C22H42O4) with delta m/z 30.047 (putative explanation: unspecified; atomic difference: 2C,6H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009940297	CCMSLIB00009940297	0.8	6	Suspect related to 9(10)-Epoxy-12Z-octadecenoic acid (predicted molecular formula: C22H42O4) with delta m/z 74.073 (putative explanation: unspecified|unspecified; atomic difference: 2C,8H,3N|4C,10H,1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009973201	CCMSLIB00009973201	0.78	6	Suspect related to NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585] (predicted molecular formula: C20H42N3O4) with delta m/z 74.073 (putative explanation: unspecified|unspecified; atomic difference: 2C,8H,3N|4C,10H,1O)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009940138	CCMSLIB00009940138	0.77	5	Suspect related to 8Z,14Z-Eicosadienoic acid (predicted molecular formula: C23H44O2) with delta m/z 44.062 (putative explanation: unspecified; atomic difference: 3C,8H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009989642	CCMSLIB00009989642	0.76	5	Suspect related to Spectral Match to 9(10)-EpOME from NIST14 (predicted molecular formula: C22H42O4) with delta m/z 74.073 (putative explanation: unspecified|unspecified; atomic difference: 2C,8H,3N|4C,10H,1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009989718	CCMSLIB00009989718	0.76	5	Suspect related to Spectral Match to 9,10-Dihydroxy-12Z-octadecenoic acid from NIST14 (predicted molecular formula: C21H36O4) with delta m/z 38.015 (putative explanation: Acrolein addition +38|unspecified; atomic difference: 3C,2H|3C,2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009965510	CCMSLIB00009965510	0.76	5	Suspect related to Monolinolenin (9c,12c,15c) (predicted molecular formula: C21H36O4) with delta m/z 18.01 (putative explanation: Proline oxidation to 5-hydroxy-2-aminovaleric acid|water; atomic difference: 2H,1O|2H,1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009930853	CCMSLIB00009930853	0.76	5	Suspect related to 10,12-Tricosadiynoic acid (predicted molecular formula: C21H36O4) with delta m/z 5.974 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009976148	CCMSLIB00009976148	0.75	6	Suspect related to NCGC00385642-01!1,4-dihydroxyheptadec-16-en-2-yl acetate [IIN-based: Match] (predicted molecular formula: C21H38O5) with delta m/z 42.01 (putative explanation: Acetylation|Ser->Glu substitution|unspecified; atomic difference: 2C,2H,1O|2C,2H,1O|3N)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009989763	CCMSLIB00009989763	0.74	6	Suspect related to Spectral Match to 9,10-Dihydroxy-12Z-octadecenoic acid from NIST14 (predicted molecular formula: C22H42O4) with delta m/z 56.062 (putative explanation: Diethylation, analogous to Dimethylation|Gly->Leu/Ile substitution; atomic difference: 4C,8H|4C,8H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009995602	CCMSLIB00009995602	0.73	6	Suspect related to Spectral Match to Monoelaidin from NIST14 (predicted molecular formula: C22H40O3) with delta m/z -3.995 (putative explanation: Pyro-Glu from E + Methylation|Thr->Pro substitution; atomic difference: 1C,-1O|1C,-1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009981391	CCMSLIB00009981391	0.72	6	Suspect related to Roccellaric acid (predicted molecular formula: C21H36O4) with delta m/z 26.016 (putative explanation: Acetaldehyde +26|Ala->Pro substitution|unspecified; atomic difference: 2C,2H|2C,2H|2C,2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009938682	CCMSLIB00009938682	0.71	6	Suspect related to 5.alpha.-Cholest-7-en-3.beta.-ol (predicted molecular formula: C21H38O5) with delta m/z -16.083 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009989467	CCMSLIB00009989467	0.71	5	Suspect related to Spectral Match to 9(10)-EpOME from NIST14 (predicted molecular formula: C21H36O4) with delta m/z 56.026 (putative explanation: unspecified|Acrolein addition +56|Propionate labeling reagent light form (N-term & K)|unspecified; atomic difference: 1C,2H,3N|3C,4H,1O|3C,4H,1O|3C,4H,1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003138418	CCMSLIB00003138418	0.7	5	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009996103	CCMSLIB00009996103	0.7	6	Suspect related to Spectral Match to Monopalmitolein (9c) from NIST14 (predicted molecular formula: C16H37N3O4) with delta m/z 24.037 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009995962	CCMSLIB00009995962	0.7	6	Suspect related to Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 (predicted molecular formula: C16H37N3O4) with delta m/z 18.047 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
