USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005489461	CCMSLIB00005489461	0.89	5	Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 [IIN-based: Match]	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009928500	CCMSLIB00009928500	0.89	5	Suspect related to 1-Lignoceroyl-2-hydroxy-sn-glycero-3-phosphocholine (predicted molecular formula: C26H52NO7P) with delta m/z -86.109 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009929970	CCMSLIB00009929970	0.89	5	Suspect related to 1-Palmitoyl-sn-glycero-3-phosphocholine (predicted molecular formula: C26H52NO7P) with delta m/z 26.016 (putative explanation: Acetaldehyde +26|Ala->Pro substitution|unspecified; atomic difference: 2C,2H|2C,2H|2C,2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009928979	CCMSLIB00009928979	0.89	5	Suspect related to 1-Myristoyl-sn-glycero-3-phosphocholine (predicted molecular formula: C26H52NO7P) with delta m/z 54.047 (putative explanation: unspecified; atomic difference: 4C,6H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009962324	CCMSLIB00009962324	0.89	6	Suspect related to Massbank:RP012103 PC(16:0/0:0)|Palmitoyllysolectithin|(3-hexadecanoyloxy-2-hydroxypropyl) 2-(trimethylazaniumyl)ethyl phosphate (predicted molecular formula: C26H52NO7P) with delta m/z 26.016 (putative explanation: Acetaldehyde +26|Ala->Pro substitution|unspecified; atomic difference: 2C,2H|2C,2H|2C,2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009962761	CCMSLIB00009962761	0.89	6	Suspect related to Massbank:RP025803 1-Stearoyl-sn-glycero-3-phosphocholine|1-octadecanoyl-sn-glycero-3-phosphocholine|[(2R)-2-hydroxy-3-octadecanoyloxypropyl] 2-(trimethylazaniumyl)ethyl phosphate (predicted molecular formula: C26H52NO7P) with delta m/z -2.016 (putative explanation: 2-amino-3-oxo-butanoic_acid|Intact disulfide bridge|Val->Pro substitution; atomic difference: -2H|-2H|-2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009961385	CCMSLIB00009961385	0.88	6	Suspect related to Massbank:PR310844 LPC 18:2 (predicted molecular formula: C27H56NO6P) with delta m/z 2.05 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009986063	CCMSLIB00009986063	0.88	6	Suspect related to Spectral Match to 1-Myristoyl-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C27H56NO6P) with delta m/z 54.082 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009984281	CCMSLIB00009984281	0.88	6	Suspect related to Spectral Match to 1-Arachidoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C33H47NO4) with delta m/z -30.047 (putative explanation: nan (reverse); atomic difference: -2C,-6H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009986621	CCMSLIB00009986621	0.87	6	Suspect related to Spectral Match to 1-Octadecanoyl-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C26H52NO7P) with delta m/z -2.016 (putative explanation: 2-amino-3-oxo-butanoic_acid|Intact disulfide bridge|Val->Pro substitution; atomic difference: -2H|-2H|-2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003138389	CCMSLIB00003138389	0.87	5	Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009961336	CCMSLIB00009961336	0.85	6	Suspect related to Massbank:PR310839 LPC 16:0 (predicted molecular formula: C27H47N5O5) with delta m/z 26.03 (putative explanation: Cys->Glu substitution; atomic difference: 2C,2H,2O,-1S)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009986062	CCMSLIB00009986062	0.84	5	Suspect related to Spectral Match to 1-Myristoyl-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C26H52NO7P) with delta m/z 54.047 (putative explanation: unspecified; atomic difference: 4C,6H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009986739	CCMSLIB00009986739	0.84	5	Suspect related to Spectral Match to 1-Octadecyl-2-acetyl-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C26H52NO7P) with delta m/z -30.047 (putative explanation: nan (reverse); atomic difference: -2C,-6H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005739356	CCMSLIB00005739356	0.84	5	Massbank:PR310846 LPC 18:1	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009983805	CCMSLIB00009983805	0.84	5	Suspect related to Spectral Match to 1-(1Z-Octadecenyl)-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C26H52NO7P) with delta m/z 13.988 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009984397	CCMSLIB00009984397	0.83	5	Suspect related to Spectral Match to 1-Decanoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C22H48N7O5P) with delta m/z 110.11 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009997188	CCMSLIB00009997188	0.82	5	Suspect related to Spectral Match to PAF C-16 from NIST14 (predicted molecular formula: C26H52NO7P) with delta m/z -2.016 (putative explanation: 2-amino-3-oxo-butanoic_acid|Intact disulfide bridge|Val->Pro substitution; atomic difference: -2H|-2H|-2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003134891	CCMSLIB00003134891	0.82	5	Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009985767	CCMSLIB00009985767	0.81	5	Suspect related to Spectral Match to 1-Lignoceroyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C24H52N5O3PS) with delta m/z -86.109 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009995281	CCMSLIB00009995281	0.81	5	Suspect related to Spectral Match to Lyso-PC(16:0) from NIST14 (predicted molecular formula: C26H56N3O5P) with delta m/z 26.053 (putative explanation: Ser->Leu/Ile substitution; atomic difference: 3C,6H,-1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003139797	CCMSLIB00003139797	0.81	5	Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009961335	CCMSLIB00009961335	0.81	5	Suspect related to Massbank:PR310839 LPC 16:0 (predicted molecular formula: C28H47N3O6) with delta m/z 26.016 (putative explanation: Acetaldehyde +26|Ala->Pro substitution|unspecified; atomic difference: 2C,2H|2C,2H|2C,2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009983804	CCMSLIB00009983804	0.81	5	Suspect related to Spectral Match to 1-(1Z-Octadecenyl)-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C24H52N5O3PS) with delta m/z 13.979 (putative explanation: Thr->Asp substitution|Tryptophan oxidation to oxolactone|aldehyde and ketone modifications|hydroxylation difference carboxylation|proline oxidation to pyroglutamic acid|Oxidation, epoxidation; atomic difference: -2H,1O|-2H,1O|-2H,1O|-2H,1O|-2H,1O|1O,-2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009961384	CCMSLIB00009961384	0.81	5	Suspect related to Massbank:PR310844 LPC 18:2 (predicted molecular formula: C26H52NO7P) with delta m/z 2.016 (putative explanation: Pro->Val substitution|reduction; atomic difference: 2H|2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009986766	CCMSLIB00009986766	0.8	5	Suspect related to Spectral Match to 1-Octadecyl-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: unknown) with delta m/z 11.964 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009995279	CCMSLIB00009995279	0.79	6	Suspect related to Spectral Match to Lyso-PC(16:0) from NIST14 (predicted molecular formula: C26H52NO7P) with delta m/z 26.016 (putative explanation: Acetaldehyde +26|Ala->Pro substitution|unspecified; atomic difference: 2C,2H|2C,2H|2C,2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009986178	CCMSLIB00009986178	0.79	5	Suspect related to Spectral Match to 1-O-Hexadecyl-2-O-(2E-butenoyl)-sn-glyceryl-3-phosphocholine from NIST14 (predicted molecular formula: C26H52NO7P) with delta m/z -28.031 (putative explanation: Desethylation, didemethylation, dealkylation|Met->Cys substitution|Val->Ala substitution; atomic difference: -2C,-4H|-2C,-4H|-2C,-4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009995195	CCMSLIB00009995195	0.79	6	Suspect related to Spectral Match to Lyso-PAF C-18 from NIST14 (predicted molecular formula: C23H52N7O4P) with delta m/z 12.0 (putative explanation: formaldehyde adduct|methylation and reduction|unspecified; atomic difference: 1C|1C|1C)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009995280	CCMSLIB00009995280	0.78	6	Suspect related to Spectral Match to Lyso-PC(16:0) from NIST14 (predicted molecular formula: C24H51N5O5S) with delta m/z 26.03 (putative explanation: Cys->Glu substitution; atomic difference: 2C,2H,2O,-1S)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009985734	CCMSLIB00009985734	0.78	5	Suspect related to Spectral Match to 1-Hexadecyl-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C26H52NO7P) with delta m/z 39.994 (putative explanation: extra OH sodium adduct|Glyoxal-derived hydroimiadazolone|S-carbamoylmethylcysteine cyclization (N-terminus)|unspecified; atomic difference: 1H,1O|2C,1O|2C,1O|2C,1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009986790	CCMSLIB00009986790	0.75	5	Suspect related to Spectral Match to 1-Oleoyl-2-palmitoyl-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C26H52NO7P) with delta m/z -238.23 (putative explanation: Palmitoylation (reverse); atomic difference: -16C,-30H,-1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009921515	CCMSLIB00009921515	0.74	5	Suspect related to (2-{[3-(hexadecanoyloxy)-2-hydroxypropyl phosphonato]oxy}ethyl)trimethylazanium (predicted molecular formula: C26H52NO7P) with delta m/z 26.016 (putative explanation: Acetaldehyde +26|Ala->Pro substitution|unspecified; atomic difference: 2C,2H|2C,2H|2C,2H)	[M+H]+	1
