USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009965673	CCMSLIB00009965673	0.85	7	Suspect related to Monopalmitolein (9c) (predicted molecular formula: C22H43NO2) with delta m/z 25.069 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009925416	CCMSLIB00009925416	0.84	8	Suspect related to (R)-4-((3S,5S,8R,9S,10S,12S,13R,14S,17R)-3,12-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid (predicted molecular formula: C20H43N4O2) with delta m/z -20.953 (putative explanation: unspecified; atomic difference: unspecified)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009940286	CCMSLIB00009940286	0.84	7	Suspect related to 9(10)-Epoxy-12Z-octadecenoic acid (predicted molecular formula: C22H43NO2) with delta m/z 57.093 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009928586	CCMSLIB00009928586	0.83	7	Suspect related to 1-Linoleoylglycerol (predicted molecular formula: C22H41NO) with delta m/z -18.958 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009978609	CCMSLIB00009978609	0.82	7	Suspect related to Palmitelaidic acid (predicted molecular formula: C22H43NO2) with delta m/z 99.102 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009965003	CCMSLIB00009965003	0.82	7	Suspect related to Methyl palmitoleate (predicted molecular formula: unknown) with delta m/z 99.102 (putative explanation: unspecified; atomic difference: unspecified)	[M-CH4O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009977448	CCMSLIB00009977448	0.82	6	Suspect related to Oleamide (predicted molecular formula: unknown) with delta m/z 71.073 (putative explanation: Cys alkylation by dimethylaminoethyl halide|Deoxyhypusine|Gly->Lys substitution|unspecified; atomic difference: 4C,9H,1N|4C,9H,1N|4C,9H,1N|4C,9H,1N)	[M-NH3+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009929152	CCMSLIB00009929152	0.82	6	Suspect related to 1-Oleoyl-2-palmitoyl-rac-glycerol (predicted molecular formula: unknown) with delta m/z -2.964 (putative explanation: unspecified; atomic difference: unspecified)	[M-C16H32O2+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010003747	CCMSLIB00010003747	0.81	6	Suspect related to cis,cis-9,12-Octadecadien-1-ol (predicted molecular formula: C22H41NO) with delta m/z 69.058 (putative explanation: unspecified; atomic difference: 4C,7H,1N)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009989940	CCMSLIB00009989940	0.8	6	Suspect related to Spectral Match to 9-Octadecenamide, (Z)- from NIST14 (predicted molecular formula: unknown) with delta m/z 71.073 (putative explanation: Cys alkylation by dimethylaminoethyl halide|Deoxyhypusine|Gly->Lys substitution|unspecified; atomic difference: 4C,9H,1N|4C,9H,1N|4C,9H,1N|4C,9H,1N)	[M-NH3+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009995039	CCMSLIB00009995039	0.8	6	Suspect related to Spectral Match to Linoleic acid ethyl ester from NIST14 (predicted molecular formula: C22H41NO) with delta m/z 27.047 (putative explanation: Thr->Lys substitution|ethyl amino; atomic difference: 2C,5H,1N,-1O|2C,5H,1N,-1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009995040	CCMSLIB00009995040	0.8	6	Suspect related to Spectral Match to Linoleic acid ethyl ester from NIST14 (predicted molecular formula: C16H40N5O) with delta m/z 27.084 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009934946	CCMSLIB00009934946	0.8	6	Suspect related to 2-Linoleoylglycerol (predicted molecular formula: C22H43NO2) with delta m/z -0.947 (putative explanation: Glu->Lys substitution; atomic difference: 1C,5H,1N,-2O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009932404	CCMSLIB00009932404	0.79	7	Suspect related to 16-Hydroxyhexadecanoic acid (predicted molecular formula: C20H43N4O2) with delta m/z 99.102 (putative explanation: unspecified; atomic difference: unspecified)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009928686	CCMSLIB00009928686	0.78	6	Suspect related to 1-Monolinoleoyl-rac-glycerol (predicted molecular formula: C22H41NO) with delta m/z -18.958 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010004637	CCMSLIB00010004637	0.78	6	Suspect related to cis-9-Hexadecenoic acid (predicted molecular formula: C22H43NO2) with delta m/z 99.102 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009927436	CCMSLIB00009927436	0.78	5	Suspect related to 1,2-Dioleoyl-sn-glycerol (predicted molecular formula: unknown) with delta m/z -2.964 (putative explanation: unspecified; atomic difference: unspecified)	[M-C18H34O2+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009954859	CCMSLIB00009954859	0.78	7	Suspect related to Massbank:FIO00885 Erucamide (predicted molecular formula: C22H41NO) with delta m/z -2.016 (putative explanation: 2-amino-3-oxo-butanoic_acid|Intact disulfide bridge|Val->Pro substitution; atomic difference: -2H|-2H|-2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009947246	CCMSLIB00009947246	0.77	6	Suspect related to Erucamide (predicted molecular formula: C22H41NO) with delta m/z -2.016 (putative explanation: 2-amino-3-oxo-butanoic_acid|Intact disulfide bridge|Val->Pro substitution; atomic difference: -2H|-2H|-2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009966590	CCMSLIB00009966590	0.76	6	Suspect related to N-Oleoylglycine (predicted molecular formula: unknown) with delta m/z 71.073 (putative explanation: Cys alkylation by dimethylaminoethyl halide|Deoxyhypusine|Gly->Lys substitution|unspecified; atomic difference: 4C,9H,1N|4C,9H,1N|4C,9H,1N|4C,9H,1N)	[M-C2H5NO2+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009928871	CCMSLIB00009928871	0.75	5	Suspect related to 1-Monolinoleoyl-rac-glycerol (predicted molecular formula: C22H43NO2) with delta m/z -0.947 (putative explanation: Glu->Lys substitution; atomic difference: 1C,5H,1N,-2O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009947247	CCMSLIB00009947247	0.73	6	Suspect related to Erucamide (predicted molecular formula: C23H43O) with delta m/z -2.007 (putative explanation: O isotope (reverse)|O18 Labeling (reverse); atomic difference: -(18)O|1O,-1O[18])	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010004109	CCMSLIB00010004109	0.71	5	Suspect related to cis-13-Docosenoic acid (predicted molecular formula: C21H43N3O) with delta m/z 15.02 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009954190	CCMSLIB00009954190	0.71	6	Suspect related to Massbank:EQ331603 Linoleic acid|(9Z,12Z)-octadeca-9,12-dienoic acid (predicted molecular formula: C22H43NO2) with delta m/z 55.079 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009965109	CCMSLIB00009965109	0.71	6	Suspect related to Methyl trans-vaccenate (predicted molecular formula: unknown) with delta m/z 71.073 (putative explanation: Cys alkylation by dimethylaminoethyl halide|Deoxyhypusine|Gly->Lys substitution|unspecified; atomic difference: 4C,9H,1N|4C,9H,1N|4C,9H,1N|4C,9H,1N)	[M-CH4O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010004108	CCMSLIB00010004108	0.71	6	Suspect related to cis-13-Docosenoic acid (predicted molecular formula: C22H43NO2) with delta m/z 15.011 (putative explanation: ADP-ribosylation followed by conversion to hydroxamic acid via hydroxylamine|Leu/Ile->Lys substitution|Tyrosine oxidation to 2-aminotyrosine|unspecified; atomic difference: 1H,1N|1H,1N|1H,1N|1H,1N)	[M-H2O+H]+	1
