USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009989781	CCMSLIB00009989781	0.82	7	Suspect related to Spectral Match to 9,12-Octadecadiynoic Acid from NIST14 (predicted molecular formula: C16H28O2) with delta m/z -23.999 (putative explanation: nan (reverse); atomic difference: -2C)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009931787	CCMSLIB00009931787	0.81	7	Suspect related to 13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid (predicted molecular formula: C16H30O3) with delta m/z -23.999 (putative explanation: nan (reverse); atomic difference: -2C)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009931482	CCMSLIB00009931482	0.8	7	Suspect related to 12S-Hydroxy-5Z,8E,10E-heptadecatrienoic acid (predicted molecular formula: C16H30O3) with delta m/z -9.984 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009949261	CCMSLIB00009949261	0.8	7	Suspect related to Hexadecanedioic acid (predicted molecular formula: C15H26O4) with delta m/z -16.031 (putative explanation: Leu/Ile->Pro substitution; atomic difference: -1C,-4H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009978534	CCMSLIB00009978534	0.76	7	Suspect related to Palmitelaidic acid (predicted molecular formula: C16H28O2) with delta m/z -2.016 (putative explanation: 2-amino-3-oxo-butanoic_acid|Intact disulfide bridge|Val->Pro substitution; atomic difference: -2H|-2H|-2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009931674	CCMSLIB00009931674	0.75	6	Suspect related to 13-Keto-9Z,11E-octadecadienoic acid (predicted molecular formula: C15H26O4) with delta m/z -24.037 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009965641	CCMSLIB00009965641	0.75	6	Suspect related to Monopalmitolein (9c) (predicted molecular formula: C15H26O4) with delta m/z -58.078 (putative explanation: nan (reverse); atomic difference: -4C,-10H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009925654	CCMSLIB00009925654	0.72	6	Suspect related to (Z)-6-Octadecenoic acid (predicted molecular formula: C16H30O3) with delta m/z -12.036 (putative explanation: Leu/Ile->Thr substitution|Val->Ser substitution|Dealkylation+hydroxylation; atomic difference: -2C,-4H,1O|-2C,-4H,1O|2C,4H,-1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009978593	CCMSLIB00009978593	0.72	6	Suspect related to Palmitelaidic acid (predicted molecular formula: C16H30O3) with delta m/z 15.995 (putative explanation: Ala->Ser substitution|Oxidation or Hydroxylation|Phe->Tyr substitution; atomic difference: 1O|1O|1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009977565	CCMSLIB00009977565	0.72	6	Suspect related to Oleic acid (predicted molecular formula: C16H30O3) with delta m/z -12.036 (putative explanation: Leu/Ile->Thr substitution|Val->Ser substitution|Dealkylation+hydroxylation; atomic difference: -2C,-4H,1O|-2C,-4H,1O|2C,4H,-1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009988881	CCMSLIB00009988881	0.71	6	Suspect related to Spectral Match to 20-Hydroxy-(5Z,8Z,11Z,14Z)-eicosatetraenoic acid from NIST14 (predicted molecular formula: C19H26O) with delta m/z -50.036 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009954119	CCMSLIB00009954119	0.71	6	Suspect related to Massbank:EQ331603 Linoleic acid|(9Z,12Z)-octadeca-9,12-dienoic acid (predicted molecular formula: C19H26O) with delta m/z -28.056 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009940212	CCMSLIB00009940212	0.71	5	Suspect related to 9(10)-Epoxy-12Z-octadecenoic acid (predicted molecular formula: C16H30O3) with delta m/z -26.015 (putative explanation: Alkyl loss (typically partial loss from ring)|Pro->Ala substitution; atomic difference: -2C,-2H|-2C,-2H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009930995	CCMSLIB00009930995	0.7	6	Suspect related to 10E,12Z-octadecadienoic acid (predicted molecular formula: C16H30O3) with delta m/z -10.021 (putative explanation: Pro->Ser substitution; atomic difference: -2C,-2H,1O)	[M-H2O+H]+	1
