USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005740185	CCMSLIB00005740185	0.87	5	Massbank:PR301790 Piperine	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009979946	CCMSLIB00009979946	0.87	6	Suspect related to Piperyline (predicted molecular formula: C7H19N5O7) with delta m/z 14.016 (putative explanation: Asn->Gln substitution|Asp->Glu substitution|Gly->Ala substitution|Methylation|Ser->Thr substitution|Val->Leu/Ile substitution|chain elongation; atomic difference: 1C,2H|1C,2H|1C,2H|1C,2H|1C,2H|1C,2H|1C,2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010007741	CCMSLIB00010007741	0.87	5	piperine	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009952230	CCMSLIB00009952230	0.86	5	Suspect related to MLS002473214-01!(2E,4E)-5-(1,3-benzodioxol-5-yl)-N-(2-methylpropyl)penta-2,4-dienamide (predicted molecular formula: C9H23N3O5S) with delta m/z 12.0 (putative explanation: formaldehyde adduct|methylation and reduction|unspecified; atomic difference: 1C|1C|1C)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009979940	CCMSLIB00009979940	0.86	6	Suspect related to Piperlonguminine (predicted molecular formula: C12H19N3O5) with delta m/z 12.0 (putative explanation: formaldehyde adduct|methylation and reduction|unspecified; atomic difference: 1C|1C|1C)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005770970	CCMSLIB00005770970	0.85	7	Massbank: Piperine|(2E,4E)-5-(1,3-benzodioxol-5-yl)-1-piperidin-1-ylpenta-2,4-dien-1-one	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006116560	CCMSLIB00006116560	0.85	7	Piperine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006116562	CCMSLIB00006116562	0.84	7	Piperine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003137370	CCMSLIB00003137370	0.84	5	Spectral Match to Piperine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010116021	CCMSLIB00010116021	0.83	7	piperine CollisionEnergy:205060	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006116566	CCMSLIB00006116566	0.83	7	Piperine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010116022	CCMSLIB00010116022	0.83	7	piperine CollisionEnergy:205060	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006116565	CCMSLIB00006116565	0.81	6	Piperine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006116574	CCMSLIB00006116574	0.81	7	Piperine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006435177	CCMSLIB00006435177	0.81	6	Piperine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006116564	CCMSLIB00006116564	0.8	6	Piperine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006116573	CCMSLIB00006116573	0.79	7	Piperine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006116572	CCMSLIB00006116572	0.78	8	Piperine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000081712	CCMSLIB00000081712	0.78	5	Piperin	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006116576	CCMSLIB00006116576	0.76	7	Piperine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005741449	CCMSLIB00005741449	0.76	6	Massbank:PR301784 Piperine	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005747059	CCMSLIB00005747059	0.76	6	Massbank:PR301795 Piperine	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006116575	CCMSLIB00006116575	0.75	7	Piperine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003136220	CCMSLIB00003136220	0.75	5	Spectral Match to Piperine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000850601	CCMSLIB00000850601	0.72	5	NCGC00094872-09_C17H19NO3_(2E,4E)-5-(1,3-Benzodioxol-5-yl)-1-(1-piperidinyl)-2,4-pentadien-1-one	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000079567	CCMSLIB00000079567	0.71	5	MLS002153830-01!	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005741205	CCMSLIB00005741205	0.71	5	Massbank:PR301807 Piperine	M+H	1
