USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000213701	CCMSLIB00000213701	0.81	5	Massbank:FIO00068 (-)-Epicatechin	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006367032	CCMSLIB00006367032	0.81	6	(+)Catechin	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003134625	CCMSLIB00003134625	0.81	5	Spectral Match to (+)-Catechin from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005738975	CCMSLIB00005738975	0.81	5	Massbank:PR302623 (+)-Epicatechin	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006366990	CCMSLIB00006366990	0.81	5	(+)Catechin	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006115151	CCMSLIB00006115151	0.81	5	(?)-Epicatechin - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006112901	CCMSLIB00006112901	0.81	5	D-(+)-Catechin - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009975123	CCMSLIB00009975123	0.81	5	Suspect related to NCGC00385223-01!(2R,3S)-7-[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5-diol [IIN-based: Match] (predicted molecular formula: C15H14O6) with delta m/z -132.042 (putative explanation: Pentose (reverse); atomic difference: -5C,-8H,-4O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009968017	CCMSLIB00009968017	0.81	5	Suspect related to NCGC00169146-02!2-[[(2R,3S)-2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-3,4-dihydro-2H-chromen-7-yl]oxy]oxane-3,4,5-triol (predicted molecular formula: C15H14O6) with delta m/z -132.042 (putative explanation: Pentose (reverse); atomic difference: -5C,-8H,-4O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006367155	CCMSLIB00006367155	0.81	5	(+)Catechin	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006112907	CCMSLIB00006112907	0.81	5	D-(+)-Catechin - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010012009	CCMSLIB00010012009	0.81	5	(+)-catechin	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000215185	CCMSLIB00000215185	0.81	5	Massbank:FIO00068 (-)-Epicatechin	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003135875	CCMSLIB00003135875	0.81	5	Spectral Match to (-)-Epicatechin from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005745432	CCMSLIB00005745432	0.81	5	Massbank:PR310492 (+)-Epicatechin	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009976418	CCMSLIB00009976418	0.81	6	Suspect related to NCGC00385785-01!(2R,3R,4S,5S,6R)-2-[[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3,4-dihydro-2H-chromen-3-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol (predicted molecular formula: C12H18O6S) with delta m/z -162.052 (putative explanation: Glucuronidation (reverse)|Hexose (reverse); atomic difference: -6C,-10H,-5O|-6C,-10H,-5O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000081479	CCMSLIB00000081479	0.81	5	Epicatechin	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003139109	CCMSLIB00003139109	0.81	5	Spectral Match to (-)-Epicatechin from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006366949	CCMSLIB00006366949	0.81	5	(+)Catechin	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006684730	CCMSLIB00006684730	0.81	5	EPICATECHIN	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003140129	CCMSLIB00003140129	0.81	5	Spectral Match to (-)-Epicatechin from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00004719836	CCMSLIB00004719836	0.8	5	Catechin	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003135865	CCMSLIB00003135865	0.8	5	Spectral Match to (+)-Catechin from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006366784	CCMSLIB00006366784	0.8	5	(+)Catechin	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00004719857	CCMSLIB00004719857	0.8	5	Catechin	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006411152	CCMSLIB00006411152	0.8	6	(2R,3R)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000222544	CCMSLIB00000222544	0.8	5	Massbank:PB006301 (-)-Epicatechin|(2R,3R)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006115147	CCMSLIB00006115147	0.8	5	(?)-Epicatechin - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006411127	CCMSLIB00006411127	0.8	5	(2R,3R)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006367197	CCMSLIB00006367197	0.8	5	(+)Catechin	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006367113	CCMSLIB00006367113	0.8	5	(+)Catechin	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006112909	CCMSLIB00006112909	0.8	5	D-(+)-Catechin - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006115167	CCMSLIB00006115167	0.79	5	(?)-Epicatechin - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006115164	CCMSLIB00006115164	0.79	5	(?)-Epicatechin - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009952663	CCMSLIB00009952663	0.79	5	Suspect related to Massbank: Epigallocatechin|(2R,3R)-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol|(-)-epigallocatechin|(-)-Epigallo catechin (predicted molecular formula: C15H14O6) with delta m/z -15.995 (putative explanation: Ser->Ala substitution|Tyr->Phe substitution|reduction; atomic difference: -1O|-1O|-1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010122457	CCMSLIB00010122457	0.79	5	Cianidanol CollisionEnergy:205060	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005739294	CCMSLIB00005739294	0.79	5	Massbank:PR302738 (-)-Epicatechin	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000848301	CCMSLIB00000848301	0.79	5	NCGC00017331-10!(2R,3S)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010122459	CCMSLIB00010122459	0.79	5	Cianidanol CollisionEnergy:205060	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006411004	CCMSLIB00006411004	0.79	5	(2R,3R)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010124116	CCMSLIB00010124116	0.79	5	Epicatechin CollisionEnergy:205060	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003136155	CCMSLIB00003136155	0.79	5	Spectral Match to (-)-Epicatechin from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005742131	CCMSLIB00005742131	0.79	5	Massbank:PR302713 (-)-Epicatechin	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009976621	CCMSLIB00009976621	0.78	5	Suspect related to NCGC00385833-01![(2S,3R)-2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-3,4-dihydro-2H-chromen-7-yl] 3,4,5-trihydroxybenzoate [IIN-based: Match] (predicted molecular formula: C15H14O6) with delta m/z -152.011 (putative explanation: 3,4,5-Trihydroxybenzoic acid (reverse)|4-Chloro-Threonine (reverse); atomic difference: -7C,- 4H,- 4O|-nan)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006411028	CCMSLIB00006411028	0.78	5	(2R,3R)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003138822	CCMSLIB00003138822	0.78	5	Spectral Match to (+)-Catechin from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005749376	CCMSLIB00005749376	0.78	5	Massbank:PR302549 Catechin	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010122458	CCMSLIB00010122458	0.78	5	Cianidanol CollisionEnergy:205060	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005741108	CCMSLIB00005741108	0.78	5	Massbank:PR311008 Catechin	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006411177	CCMSLIB00006411177	0.78	5	(2R,3R)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006411076	CCMSLIB00006411076	0.78	5	(2R,3R)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006115161	CCMSLIB00006115161	0.78	5	(?)-Epicatechin - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006112888	CCMSLIB00006112888	0.78	5	D-(+)-Catechin - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006411102	CCMSLIB00006411102	0.78	5	(2R,3R)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003139880	CCMSLIB00003139880	0.77	5	Spectral Match to (+)-Catechin from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005738267	CCMSLIB00005738267	0.76	5	Massbank:RP017802 Catechin(+)|(+)-catechin|(2R,3S)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005747174	CCMSLIB00005747174	0.75	5	Massbank:PR302629 (+)-Epicatechin	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003139250	CCMSLIB00003139250	0.71	5	Spectral Match to (+)-Catechin from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00004717617	CCMSLIB00004717617	0.71	5	Catechin	[M+H]+	1
