USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009988916	CCMSLIB00009988916	0.86	10	Suspect related to Spectral Match to 26-Hydroxycholesterol-(25R) from NIST14 (predicted molecular formula: C29H50O) with delta m/z 12.036 (putative explanation: Ser->Val substitution|Thr->Leu/Ile substitution; atomic difference: 2C,4H,-1O|2C,4H,-1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009944075	CCMSLIB00009944075	0.85	11	Suspect related to Chenodeoxycholic acid (predicted molecular formula: C29H52O2) with delta m/z 40.104 (putative explanation: unspecified; atomic difference: unspecified)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009926102	CCMSLIB00009926102	0.84	8	Suspect related to .alpha.-Hyodeoxycholic acid methyl ester (predicted molecular formula: unknown) with delta m/z 40.068 (putative explanation: unspecified; atomic difference: unspecified)	[M-CH6O2+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009991273	CCMSLIB00009991273	0.83	8	Suspect related to Spectral Match to Cholestan-3-one, (5.alpha.)- from NIST14 (predicted molecular formula: unknown) with delta m/z 27.995 (putative explanation: Formylation|Ser->Asp substitution|Thr->Glu substitution; atomic difference: 1C,1O|1C,1O|1C,1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009926103	CCMSLIB00009926103	0.83	10	Suspect related to .alpha.-Hyodeoxycholic acid methyl ester (predicted molecular formula: unknown) with delta m/z 40.104 (putative explanation: unspecified; atomic difference: unspecified)	[M-CH6O2+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009954285	CCMSLIB00009954285	0.82	8	Suspect related to Massbank:FFF00003 Cholesterol (predicted molecular formula: unknown) with delta m/z 27.958 (putative explanation: Tryptophan oxidation to beta-unsaturated-2,4-bis-tryptophandione; atomic difference: -4H,2O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009964791	CCMSLIB00009964791	0.8	7	Suspect related to Methyl deoxycholate (predicted molecular formula: C29H52O2) with delta m/z 26.089 (putative explanation: unspecified; atomic difference: unspecified)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009947735	CCMSLIB00009947735	0.8	7	Suspect related to Fucosterol (predicted molecular formula: C29H52O2) with delta m/z 2.016 (putative explanation: Pro->Val substitution|reduction; atomic difference: 2H|2H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010002880	CCMSLIB00010002880	0.77	8	Suspect related to Ursolic acid (predicted molecular formula: C23H46N2O4) with delta m/z -42.01 (putative explanation: Glu->Ser substitution|Hydrolysis, deacetylation; atomic difference: -2C,-2H,-1O|-2C,-2H,-1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009942788	CCMSLIB00009942788	0.77	8	Suspect related to Bacoside A3 (predicted molecular formula: unknown) with delta m/z -58.006 (putative explanation: Asp->Gly substitution|Enzymatic glycine removal leaving an amidated C-terminus|Glu->Ala substitution|Hydrolysis, loss of acetic acid, loss of methylester; atomic difference: -2C,-2H,-2O|-2C,-2H,-2O|-2C,-2H,-2O|-2C,-2H,-2O)	[M-C17H30O15+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009944203	CCMSLIB00009944203	0.75	8	Suspect related to Cholestan-3-ol, (3.alpha.,5.beta.)- (predicted molecular formula: C29H50O) with delta m/z 26.016 (putative explanation: Acetaldehyde +26|Ala->Pro substitution|unspecified; atomic difference: 2C,2H|2C,2H|2C,2H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009925437	CCMSLIB00009925437	0.74	7	Suspect related to (R)-4-((3S,5S,8R,9S,10S,12S,13R,14S,17R)-3,12-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid (predicted molecular formula: C29H52O2) with delta m/z 40.104 (putative explanation: unspecified; atomic difference: unspecified)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009926410	CCMSLIB00009926410	0.74	7	Suspect related to .beta.-Hyodeoxycholic acid (predicted molecular formula: unknown) with delta m/z 40.104 (putative explanation: unspecified; atomic difference: unspecified)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009937277	CCMSLIB00009937277	0.72	7	Suspect related to 3.beta.-Hydroxy-5-cholenoic acid (predicted molecular formula: C29H50O) with delta m/z 40.104 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009948023	CCMSLIB00009948023	0.72	8	Suspect related to Ginsenoside F1 (predicted molecular formula: unknown) with delta m/z -26.015 (putative explanation: Alkyl loss (typically partial loss from ring)|Pro->Ala substitution; atomic difference: -2C,-2H|-2C,-2H)	[M-C6H16O8+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009977514	CCMSLIB00009977514	0.71	9	Suspect related to Oleanolic acid methyl ester (predicted molecular formula: unknown) with delta m/z -13.981 (putative explanation: Asp->Thr substitution; atomic difference: 2H,-1O)	[M-C2H4O2+H]+	1
